VIN,County,City,State,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJSA1H27E,Chelan,Port Orchard,,2015,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,162.1,34687.5,15,171767202,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53070186610.4
5YJSA1H10E,Yakima,Port Orchard,,2014,Ford,Courier,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.3,47244.1,5,131335399,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53053250062.6
5YJSA1DP4D,Chelan,Yakima,,2015,Chevrolet,G-Series G20,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107.3,65452.6,14,129237137,POINT (-120.2658133 46.4063477),PACIFICORP,53054410902.0
5YJSA1H10E,Snohomish,Bothell,,2015,Audi,TT,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100.0,32545.0,30,161441398,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53065415535.3
5YJSA1H27E,Chelan,Auburn,,2014,Mercury,Sable,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.9,58384.2,6,155379424,POINT (-122.6064912 47.5236145),PACIFICORP,53031600142.5
5YJSA1H11E,Snohomish,Port Orchard,,2013,Lincoln,Navigator L,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,185.4,45306.1,4,136634803,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53060828319.1
KNDJX3AE8G,King,Port Orchard,,2015,Hyundai,Santa Fe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,154.6,57017.5,25,151635994,POINT (-120.6860209 47.7095564),PACIFICORP,53074278122.0
5YJSA1DP4D,Yakima,Zillah,,2013,Volvo,S40,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,121.3,48908.5,20,143229822,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53069538033.8
5YJSA1H27E,Snohomish,Leavenworth,RP,2016,Corbin,Sparrow,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.8,44654.4,20,172006327,POINT (-122.6064912 47.5236145),PACIFICORP,53055214048.3
5YJSA1DP4D,Snohomish,Yakima,,2016,Pontiac,Grand Am,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,185.1,34281.1,7,137073090,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53014823292.5
5YJSA1H10E,King,Auburn,,2015,Mercury,Mariner,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,125.7,39536.4,19,156067246,POINT (-122.6064912 47.5236145),PACIFICORP,53042866902.8
5YJSA1H10E,Snohomish,Yakima,,2013,Ford,E250,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,120.9,69587.8,25,176658997,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53024657652.5
5YJSA1H10E,Chelan,Port Orchard,,2016,Volkswagen,CC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,174.7,51443.0,26,191250950,POINT (-120.6860209 47.7095564),PACIFICORP,53076190458.1
5YJSA1DP4D,Kitsap,Bothell,,2015,Chevrolet,Silverado 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,140.6,46421.6,23,165065405,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53037736690.1
5YJSA1H27E,Snohomish,Yakima,,2013,Suzuki,Swift,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,97.7,33198.7,17,163887499,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53067316506.6
KNDJX3AE8G,Yakima,Zillah,,2013,Mitsubishi,Endeavor,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,172.0,37488.2,2,157910240,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53033203947.6
KNDJX3AE8G,Chelan,Zillah,,2015,Ford,Escort,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,178.8,44415.0,15,153774012,POINT (-122.2202561 47.3077398),PACIFICORP,53036011599.7
5YJSA1H10E,Snohomish,Zillah,BC,2016,Hyundai,Sonata,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,117.6,44682.5,7,145395436,POINT (-120.611068 46.596645),PACIFICORP,53025852608.3
5YJSA1H27E,Yakima,Yakima,,2014,Toyota,TundraMax,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,104.4,54252.1,23,186519702,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53074393140.4
5YJSA1H11E,Yakima,Port Orchard,,2014,Toyota,4Runner,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.9,58552.6,11,183045330,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53064068268.2
5YJSA1DP4D,King,Yakima,QC,2014,Chrysler,Cirrus,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,140.7,52728.0,3,180661049,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53021427339.4
5YJSA1H10E,Yakima,Bothell,,2013,GMC,Savana 1500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,101.0,34986.0,11,174524141,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53028717869.5
5YJSA1H11E,King,Yakima,,2014,Chevrolet,Vega,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,207.1,53819.3,2,161799315,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53010548371.9
5YJSA1H11E,King,Auburn,,2013,Lincoln,MKX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.2,41195.7,23,176810376,POINT (-122.206146 47.839957),PACIFICORP,53042851587.3
5YJSA1H27E,Snohomish,Yakima,,2013,Ford,Aerostar,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,187.5,48998.9,22,138823188,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53072484896.9
5YJSA1DP4D,King,Leavenworth,,2016,Honda,CR-V,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,207.8,36835.2,3,166942009,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53012556339.8
5YJSA1DP4D,Snohomish,Leavenworth,,2016,Toyota,Avalon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,177.9,69022.4,7,168271583,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53022424341.7
5YJSA1DP4D,Chelan,Leavenworth,,2016,Mazda,626,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,144.8,44897.2,22,174248333,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53030345932.7
KNDJX3AE8G,King,Port Orchard,BW,2014,Mercedes-Benz,G-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,129.2,38357.0,15,180875323,POINT (-120.6860209 47.7095564),PACIFICORP,53071515196.8
5YJSA1H11E,Chelan,Auburn,,2016,Toyota,Solara,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,108.1,49576.9,8,188942849,POINT (-122.2202561 47.3077398),PACIFICORP,53047739330.5
5YJSA1H11E,Chelan,Zillah,01,2013,BMW,7 Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,120.9,64049.8,16,140155122,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53046387684.6
5YJSA1H27E,King,Port Orchard,O,2014,Ford,F150,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,194.0,42479.7,2,190878994,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53045836555.4
KNDJX3AE8G,Kitsap,Port Orchard,,2013,Mazda,B-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,117.6,61600.8,12,175035068,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53066314787.4
5YJSA1H10E,Chelan,Zillah,,2013,Lincoln,Town Car,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,100.7,32122.6,22,130076810,POINT (-122.2202561 47.3077398),PACIFICORP,53021226635.7
KNDJX3AE8G,Yakima,Bothell,,2014,Volkswagen,Passat,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,95.8,41840.3,9,169179368,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53026620138.2
KNDJX3AE8G,Kitsap,Yakima,,2015,GMC,Sonoma,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,185.5,44981.3,26,144846931,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53019474565.0
5YJSA1H27E,King,Auburn,A8,2014,Mercedes-Benz,C-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,119.2,57192.2,15,141381820,POINT (-122.206146 47.839957),PACIFICORP,53017678279.8
5YJSA1H11E,Yakima,Bothell,03,2013,Toyota,Solara,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,166.1,51068.4,2,133247337,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53018307618.4
5YJSA1DP4D,Yakima,Zillah,,2015,Isuzu,i-370,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.6,33612.7,28,176479019,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53031129508.8
5YJSA1H27E,Kitsap,Bothell,,2015,Pontiac,Firebird,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.1,64256.9,13,128864693,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53064038188.2
5YJSA1DP4D,King,Yakima,,2015,Ford,E-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,137.7,49677.7,11,136846229,POINT (-120.2658133 46.4063477),PACIFICORP,53020942123.7
5YJSA1DP4D,Kitsap,Bothell,,2016,Toyota,Tacoma Xtra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.3,49460.4,1,135660537,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53015155471.3
5YJSA1H10E,Snohomish,Yakima,,2014,Ford,Escort,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,193.9,41207.6,25,139253522,POINT (-120.6860209 47.7095564),PACIFICORP,53026666127.8
KNDJX3AE8G,Yakima,Yakima,,2013,Dodge,Durango,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,96.2,61590.4,7,149488763,POINT (-120.6860209 47.7095564),PACIFICORP,53034715401.2
5YJSA1H27E,Yakima,Port Orchard,,2014,Mazda,B-Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,124.5,53735.4,14,144010960,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53014351627.5
5YJSA1DP4D,King,Bothell,,2014,Buick,Skylark,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,156.3,53683.5,24,130800289,POINT (-120.611068 46.596645),PUGET SOUND ENERGY INC,53029720857.6
5YJSA1H10E,Kitsap,Auburn,TAM,2015,Ford,Transit Connect,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,113.6,59411.0,12,133503244,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53055362829.5
5YJSA1H10E,King,Leavenworth,,2015,Mercedes-Benz,E-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,129.6,53675.2,18,130696774,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53031818175.7
KNDJX3AE8G,Kitsap,Port Orchard,,2014,GMC,Yukon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,167.1,68994.8,13,184842118,POINT (-122.206146 47.839957),PACIFICORP,53075015349.8
5YJSA1H27E,Kitsap,Leavenworth,VER,2014,Nissan,300ZX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.5,61444.7,13,162365672,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53023729819.1
5YJSA1H27E,Yakima,Zillah,15,2015,Nissan,NX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,186.9,58425.6,1,187043369,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53069728050.4
5YJSA1DP4D,Chelan,Bothell,,2015,Ford,Econoline E250,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,133.2,68791.0,18,154846281,POINT (-122.206146 47.839957),PACIFICORP,53050354904.8
5YJSA1H11E,Snohomish,Yakima,,2013,Mercury,Sable,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,162.4,50199.4,19,171252078,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53048631929.6
5YJSA1DP4D,Yakima,Leavenworth,,2014,Kia,Sportage,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149.4,62956.0,13,151280216,POINT (-120.6860209 47.7095564),PACIFICORP,53038026054.6
5YJSA1H27E,Kitsap,Yakima,,2013,GMC,2500 Club Coupe,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,136.8,48885.5,31,148317128,POINT (-122.6064912 47.5236145),PACIFICORP,53064416748.9
5YJSA1DP4D,Kitsap,Zillah,BD,2015,Volkswagen,Touareg,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,116.1,44159.8,21,147909244,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53062194921.5
5YJSA1H27E,Snohomish,Auburn,B2,2016,Pontiac,Tempest,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,143.0,52289.1,4,179122610,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53035761774.2
KNDJX3AE8G,Kitsap,Bothell,,2016,Dodge,Neon,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,96.3,69057.5,4,169951176,POINT (-122.206146 47.839957),PACIFICORP,53013187707.0
5YJSA1H11E,Chelan,Yakima,,2014,Saturn,Astra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161.8,44858.4,8,164500059,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53038433610.4
5YJSA1H27E,Yakima,Yakima,B9,2014,Audi,200,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,119.3,47700.0,1,179282044,POINT (-122.2202561 47.3077398),PACIFICORP,53050414765.0
KNDJX3AE8G,King,Auburn,,2015,Honda,Odyssey,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,191.5,63140.8,23,158503292,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53042677117.8
5YJSA1H11E,Snohomish,Port Orchard,,2016,Mercury,Grand Marquis,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,198.0,46190.7,28,136896114,POINT (-120.611068 46.596645),PUD NO 1 OF CHELAN COUNTY,53039520198.2
5YJSA1H27E,Chelan,Leavenworth,H,2015,Lexus,LS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,143.4,50368.3,7,190573551,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53059161914.9
5YJSA1H11E,Snohomish,Leavenworth,,2016,Chevrolet,Corvette,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,196.3,69243.5,18,182456177,POINT (-122.206146 47.839957),PACIFICORP,53045017350.0
5YJSA1DP4D,Chelan,Zillah,BD,2015,Acura,TSX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,194.7,64551.2,30,157403479,POINT (-122.6064912 47.5236145),PACIFICORP,53010666970.7
5YJSA1H11E,Yakima,Auburn,,2013,Mazda,MX-6,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,157.5,38599.9,1,142971055,POINT (-122.2202561 47.3077398),PACIFICORP,53052161244.3
5YJSA1H10E,Kitsap,Auburn,,2015,Pontiac,1000,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,168.5,58926.5,2,157893355,POINT (-120.2658133 46.4063477),PACIFICORP,53029458832.0
5YJSA1H27E,Snohomish,Auburn,,2014,Mazda,RX-8,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,164.1,55192.6,21,178808153,POINT (-120.611068 46.596645),PACIFICORP,53021689830.2
5YJSA1H27E,Yakima,Yakima,,2016,Toyota,RAV4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,195.4,50045.5,13,162821686,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53017367738.6
5YJSA1DP4D,Snohomish,Zillah,,2014,Oldsmobile,Custom Cruiser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,128.0,45429.5,26,129139240,POINT (-120.6860209 47.7095564),PACIFICORP,53061476907.8
5YJSA1DP4D,King,Leavenworth,,2016,Ford,Mustang,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.8,63522.3,2,141314376,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53073416008.8
5YJSA1H10E,Chelan,Port Orchard,,2014,Daewoo,Lanos,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,193.0,61920.4,2,164540919,POINT (-120.6860209 47.7095564),PUD NO 1 OF CHELAN COUNTY,53029604495.8
5YJSA1H11E,Snohomish,Bothell,,2016,BMW,M Roadster,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,190.0,36229.4,24,172625933,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53060119704.2
5YJSA1DP4D,Snohomish,Yakima,,2016,GMC,Vandura G3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,119.9,36936.5,26,190222372,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53009746704.9
5YJSA1H27E,King,Bothell,,2013,Volkswagen,Jetta,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,131.5,42803.5,28,170666275,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53057425801.6
KNDJX3AE8G,Snohomish,Leavenworth,,2015,Ford,Mustang,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,160.0,63585.9,15,163410111,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53018680745.9
5YJSA1DP4D,Kitsap,Leavenworth,,2015,Buick,Terraza,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,176.9,63106.6,2,174737030,POINT (-122.6064912 47.5236145),PUD NO 1 OF CHELAN COUNTY,53064750552.1
5YJSA1H27E,Snohomish,Yakima,,2016,Eagle,Summit,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,196.8,45467.3,8,187645434,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53066078961.9
5YJSA1DP4D,Chelan,Leavenworth,,2016,Chevrolet,Express 3500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.4,59344.7,13,162528978,POINT (-120.2658133 46.4063477),PACIFICORP,53037519722.5
5YJSA1DP4D,Yakima,Yakima,,2013,Lincoln,MKX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,129.9,36227.6,27,174951240,POINT (-120.2658133 46.4063477),PUGET SOUND ENERGY INC,53068759654.1
KNDJX3AE8G,Yakima,Bothell,43,2013,Nissan,Maxima,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,130.0,32386.8,12,147513909,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53049090260.3
5YJSA1H11E,Yakima,Port Orchard,,2016,Mercedes-Benz,300D,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93.0,50981.2,20,141468361,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53066343796.2
5YJSA1H11E,Kitsap,Leavenworth,,2013,Chevrolet,Avalanche 2500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,127.4,49705.7,27,191962436,POINT (-120.2658133 46.4063477),PACIFICORP,53063189518.6
5YJSA1H10E,Chelan,Port Orchard,,2013,Mercury,Cougar,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,130.0,52792.4,14,179008640,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53040471204.5
5YJSA1H10E,King,Bothell,,2013,Audi,A4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,162.3,39536.6,15,187740340,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53014881394.1
5YJSA1DP4D,Snohomish,Bothell,,2014,Audi,S4,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161.6,39933.0,10,169155803,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53019144292.1
KNDJX3AE8G,Snohomish,Leavenworth,,2015,Mitsubishi,Lancer Evolution,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,155.3,61275.3,15,177641462,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53034296391.4
KNDJX3AE8G,Kitsap,Zillah,,2014,Mercury,Grand Marquis,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,95.8,50330.4,9,152468023,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53067409785.4
KNDJX3AE8G,Kitsap,Yakima,,2013,Porsche,Boxster,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.5,42531.7,30,147436908,POINT (-120.6860209 47.7095564),PACIFICORP,53022744767.2
5YJSA1H27E,Yakima,Leavenworth,,2015,Lamborghini,Murciélago,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192.0,57660.1,21,184022097,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53071345598.2
5YJSA1DP4D,King,Port Orchard,,2014,Pontiac,Bonneville,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,170.7,34001.4,26,142104098,POINT (-122.206146 47.839957),PACIFICORP,53013360102.1
5YJSA1DP4D,Chelan,Leavenworth,,2014,Buick,Century,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.1,39270.3,13,177463735,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53010477019.7
5YJSA1H10E,Yakima,Port Orchard,,2014,Jaguar,XK Series,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,117.8,59940.1,8,148872403,POINT (-122.6064912 47.5236145),PACIFICORP,53017063962.1
5YJSA1H11E,Kitsap,Yakima,LA,2016,BMW,Z3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,109.3,43791.7,15,127911580,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53073660993.7
5YJSA1H27E,Kitsap,Zillah,,2016,Mercedes-Benz,CL-Class,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,197.5,39634.3,23,158753282,POINT (-122.206146 47.839957),PUD NO 1 OF CHELAN COUNTY,53010168349.0
5YJSA1H27E,Snohomish,Leavenworth,,2015,Volkswagen,Eos,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,174.9,50314.6,25,172185417,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53060540500.7
5YJSA1H10E,Kitsap,Bothell,,2013,Lincoln,Town Car,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,102.7,39477.6,15,189573529,POINT (-122.206146 47.839957),PACIFICORP,53037430569.8
5YJSA1H27E,Yakima,Bothell,,2014,Dodge,D150 Club,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,197.3,53754.1,29,156928218,POINT (-122.2202561 47.3077398),PUGET SOUND ENERGY INC,53032896767.6
5YJSA1H11E,King,Port Orchard,T,2013,Toyota,Tundra,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,95.0,52534.0,30,132652823,POINT (-120.6860209 47.7095564),PACIFICORP,53057867109.9
5YJSA1H10E,King,Leavenworth,,2015,Toyota,Land Cruiser,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,139.1,66758.4,31,164512531,POINT (-122.6064912 47.5236145),PACIFICORP,53020399571.0
5YJSA1H27E,Snohomish,Bothell,,2016,Ford,Mustang,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.7,60552.9,31,149973565,POINT (-120.611068 46.596645),PACIFICORP,53060397186.6
5YJSA1H10E,Chelan,Leavenworth,,2014,BMW,M3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,114.2,35393.8,26,128927892,POINT (-120.611068 46.596645),PACIFICORP,53017681784.7
5YJSA1H10E,King,Zillah,,2014,Saab,900,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,192.3,61638.9,11,162716608,POINT (-120.6860209 47.7095564),PUGET SOUND ENERGY INC,53056260357.0
5YJSA1H10E,Yakima,Leavenworth,,2013,Acura,RSX,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,183.7,45038.5,14,158822119,POINT (-122.2202561 47.3077398),PACIFICORP,53029100645.3
5YJSA1H10E,Chelan,Zillah,,2014,Ford,Thunderbird,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,96.9,50993.0,17,173003957,POINT (-122.206146 47.839957),PACIFICORP,53058854704.4
5YJSA1H27E,Yakima,Leavenworth,,2016,McLaren,MP4-12C,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204.2,48428.0,21,171924976,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53066846763.2
5YJSA1H11E,Snohomish,Leavenworth,A6,2015,Ford,Th!nk,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,167.5,67368.2,17,167949103,POINT (-122.6064912 47.5236145),PUGET SOUND ENERGY INC,53053838433.3
5YJSA1H11E,King,Port Orchard,15,2015,Chevrolet,Express,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,171.7,67431.7,3,190223748,POINT (-120.2658133 46.4063477),PUD NO 1 OF CHELAN COUNTY,53039662921.8
5YJSA1DP4D,Yakima,Yakima,,2015,Volvo,XC70,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,167.7,35956.8,27,135028719,POINT (-122.2202561 47.3077398),PUD NO 1 OF CHELAN COUNTY,53045347185.1
5YJSA1H10E,Chelan,Port Orchard,,2013,Lexus,SC,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,132.4,53570.6,19,177389278,POINT (-120.611068 46.596645),PACIFICORP,53058175932.0
